timestamp,lights,fan,ac_status,ac_temperature,ac_mode,heater_switch,laundry_machine,temperature,humidity,distance,season,ac_energy,ac_duration,heater_energy,heater_duration,lights_energy,lights_duration,laundry_energy,laundry_duration
2022-09-18 08:00:00,off,off,off,24.0,heat,on,off,19.7,39.3,59.9,fall,4.88,28.6,28.85,127.8,2.38,62.0,14.18,99.0
2022-09-18 12:00:00,off,on,on,21.0,heat,off,off,22.7,37.6,0.0074,fall,5.24,31.6,28.8,164.9,2.79,43.9,12.66,101.0
2022-09-18 14:00:00,off,on,on,26.0,heat,off,off,22.4,25.5,89.6,fall,8.7,39.9,29.1,164.7,3.15,72.3,14.8,113.3
2022-09-18 18:00:00,off,on,off,24.0,heat,off,off,21.1,41.0,1.4,fall,8.17,19.9,26.36,138.9,7.88,78.4,23.52,67.2
2022-09-18 20:00:00,on,on,on,23.0,cool,on,on,23.7,5.7,0.0078,fall,8.4,32.0,56.97,322.3,18.95,182.2,36.53,142.0
2022-09-19 08:00:00,off,on,off,20.0,heat,off,off,15.4,50.3,76.5,fall,5.67,34.8,21.98,161.1,6.1,44.2,25.13,137.1
2022-09-19 12:00:00,off,off,off,22.0,heat,off,off,19.1,91.1,0.0003,fall,5.85,20.4,25.9,168.9,6.32,48.4,24.16,75.2
2022-09-19 14:00:00,off,on,off,17.0,heat,on,off,19.7,97.2,48.9,fall,8.38,22.4,28.78,170.0,7.73,90.9,27.31,122.5
2022-09-19 18:00:00,off,on,off,23.0,heat,off,off,18.5,55.7,0.0037,fall,5.8,35.2,20.55,128.5,6.66,93.8,13.73,101.6
2022-09-19 20:00:00,on,off,off,16.0,heat,on,off,18.1,59.8,0.5,fall,9.43,26.2,56.64,184.1,16.49,272.4,24.19,45.0
2022-09-20 08:00:00,off,on,on,25.0,heat,on,off,22.9,15.6,47.2,fall,7.82,35.9,19.32,167.0,3.22,115.3,36.01,57.1
2022-09-20 12:00:00,off,off,on,19.0,heat,off,off,22.0,68.8,0.005,fall,8.67,24.4,24.66,122.6,3.49,32.3,26.47,127.5
2022-09-20 14:00:00,off,on,off,20.0,heat,off,off,16.8,5.5,20.7,fall,8.53,29.0,20.83,134.8,3.88,31.7,39.04,142.0
2022-09-20 18:00:00,off,on,off,19.0,heat,off,off,21.3,85.5,7.1,fall,9.15,36.3,28.09,137.4,2.34,101.9,27.07,106.7
2022-09-20 20:00:00,on,on,off,22.0,heat,on,on,20.5,72.2,0.0023,fall,2.17,34.5,33.69,330.9,11.05,207.4,19.22,48.1
2022-09-21 08:00:00,off,on,on,25.0,cool,off,off,23.5,51.4,27.9,fall,4.07,33.4,28.3,127.0,4.94,75.0,34.34,109.9
2022-09-21 12:00:00,off,off,off,22.0,heat,off,off,18.3,32.1,0.0035,fall,8.74,42.3,19.51,149.0,8.38,107.3,37.96,105.5
2022-09-21 14:00:00,off,on,off,20.0,heat,off,off,21.5,38.7,97.8,fall,5.88,32.9,29.02,157.5,3.72,92.3,31.75,52.9
2022-09-21 18:00:00,off,off,off,18.0,heat,on,off,19.6,96.3,0.0082,fall,5.47,37.2,28.34,170.5,2.43,104.7,35.13,139.0
2022-09-21 20:00:00,on,off,off,24.0,heat,on,on,19.8,73.6,0.0048,fall,6.27,42.5,45.0,222.3,17.4,295.1,29.55,96.9
2022-09-22 08:00:00,off,off,off,19.0,heat,off,off,16.9,50.5,85.0,fall,2.82,15.5,21.17,157.5,5.96,99.5,33.89,104.5
2022-09-22 12:00:00,off,off,on,24.0,heat,on,off,22.1,8.8,3.4,fall,5.86,16.9,25.74,163.1,4.54,40.1,18.9,106.1
2022-09-22 14:00:00,off,off,off,21.0,heat,off,off,18.0,25.3,67.0,fall,9.58,28.6,15.22,103.4,6.07,86.3,29.27,82.6
2022-09-22 18:00:00,off,on,off,19.0,heat,on,off,19.1,64.8,2.6,fall,6.81,41.6,28.36,176.0,7.04,77.0,22.59,115.8
2022-09-22 20:00:00,on,off,off,21.0,heat,on,on,15.8,33.7,0.0089,fall,7.53,26.1,37.75,325.0,19.7,185.2,14.86,87.3
2022-09-23 08:00:00,off,on,on,25.0,heat,off,off,22.2,19.1,74.5,fall,4.89,23.2,16.09,179.9,8.37,104.2,17.26,142.5
2022-09-23 12:00:00,off,off,on,23.0,cool,off,off,23.9,74.0,0.0055,fall,9.07,39.2,27.81,145.7,4.74,92.2,19.82,55.7
2022-09-23 14:00:00,off,off,on,22.0,heat,off,off,22.3,26.7,33.2,fall,6.36,40.5,24.49,91.5,4.14,107.5,18.26,79.4
2022-09-23 18:00:00,off,on,on,27.0,heat,on,off,22.5,6.5,0.0074,fall,9.72,40.1,25.43,91.2,7.78,36.3,20.3,108.1
2022-09-23 20:00:00,on,on,on,19.0,cool,on,on,23.8,67.8,0.0019,fall,2.06,32.1,30.88,333.9,17.52,243.0,13.09,78.4
2022-09-24 08:00:00,off,off,on,19.0,cool,on,off,23.3,5.4,67.6,fall,2.29,43.5,24.66,179.4,4.55,97.4,25.33,158.8
2022-09-24 12:00:00,off,on,off,17.0,heat,off,off,20.8,37.0,0.0012,fall,2.73,23.7,19.13,123.1,3.63,85.3,35.14,129.4
2022-09-24 14:00:00,off,on,off,22.0,heat,off,off,19.4,62.8,35.9,fall,7.81,30.3,18.87,164.9,7.62,46.7,30.32,153.6
2022-09-24 18:00:00,off,off,off,19.0,heat,on,off,19.7,63.9,0.0099,fall,8.9,38.2,15.69,155.5,5.1,72.7,11.04,82.4
2022-09-24 20:00:00,on,on,off,26.0,heat,on,on,21.4,55.6,0.0097,fall,9.6,17.4,57.36,262.2,14.46,197.4,15.29,110.9
2022-09-25 08:00:00,off,off,off,20.0,heat,on,off,19.5,44.2,27.5,fall,6.57,40.5,18.31,124.5,4.99,101.5,11.6,72.2
2022-09-25 12:00:00,off,on,off,17.0,heat,off,off,19.2,6.1,0.0012,fall,5.9,19.1,24.66,98.3,4.94,93.1,34.89,93.4
2022-09-25 14:00:00,off,off,off,16.0,heat,on,off,16.9,66.1,89.9,fall,4.7,26.0,15.01,109.8,6.94,116.0,22.66,40.9
2022-09-25 18:00:00,off,on,off,24.0,heat,off,off,20.6,15.4,0.0075,fall,6.96,24.8,21.15,142.2,9.54,82.3,31.43,59.9
2022-09-25 20:00:00,on,off,on,25.0,heat,on,on,23.0,65.7,0.0012,fall,5.63,37.5,39.11,311.1,16.95,198.1,24.15,109.4
2022-09-26 08:00:00,off,on,off,17.0,heat,on,off,15.1,49.8,26.5,fall,8.2,43.9,22.58,144.3,5.96,30.3,20.02,45.1
2022-09-26 12:00:00,off,on,off,18.0,heat,off,off,16.1,21.6,0.005,fall,8.62,44.6,26.47,100.9,8.98,40.5,39.71,32.5
2022-09-26 14:00:00,off,on,off,20.0,heat,on,off,18.3,9.2,79.2,fall,3.82,33.2,26.0,122.4,5.14,61.6,32.81,83.1
2022-09-26 18:00:00,off,on,on,22.0,cool,on,off,23.8,32.5,0.0016,fall,5.55,19.9,15.42,111.6,9.11,99.2,30.08,54.5
2022-09-26 20:00:00,on,on,off,17.0,heat,on,on,20.7,21.9,0.0088,fall,4.42,33.2,53.39,291.1,16.56,224.8,21.77,78.6
2022-09-27 08:00:00,off,off,off,16.0,heat,on,off,15.9,0.1,20.3,fall,6.27,38.6,20.27,138.8,9.88,57.3,38.29,112.2
2022-09-27 12:00:00,off,off,off,20.0,heat,on,off,21.7,24.6,0.0031,fall,2.91,22.0,21.74,143.5,5.93,89.1,36.01,162.1
2022-09-27 14:00:00,off,on,off,19.0,heat,on,off,18.3,7.0,70.2,fall,5.95,42.8,29.3,165.7,3.9,69.2,35.34,44.7
2022-09-27 18:00:00,off,on,off,21.0,heat,on,off,18.6,18.6,0.0062,fall,6.17,25.5,29.23,166.9,8.51,38.4,10.93,161.9
2022-09-27 20:00:00,on,on,on,20.0,heat,on,on,22.7,62.5,0.0068,fall,4.75,39.1,55.27,181.5,19.75,291.7,23.09,102.8
2022-09-28 08:00:00,off,off,off,24.0,heat,on,off,21.3,33.8,43.0,fall,6.17,17.7,16.35,108.3,8.32,61.4,22.92,122.3
2022-09-28 12:00:00,off,off,off,17.0,heat,off,off,21.4,65.7,0.0062,fall,5.45,37.1,27.29,168.4,9.07,66.5,37.43,118.0
2022-09-28 14:00:00,off,on,off,20.0,heat,off,off,18.3,74.2,82.5,fall,2.3,27.3,27.59,137.0,5.19,64.2,27.86,79.3
2022-09-28 18:00:00,off,off,off,19.0,heat,off,off,18.5,47.3,0.0079,fall,5.2,19.7,25.42,127.1,4.32,70.0,34.29,159.3
2022-09-28 20:00:00,on,on,off,26.0,heat,on,on,21.4,27.5,0.0024,fall,5.21,25.5,32.58,358.7,15.69,191.8,25.42,107.0
2022-09-29 08:00:00,off,off,off,26.0,heat,off,off,21.7,83.3,83.6,fall,7.58,39.1,25.64,155.0,4.71,33.0,16.87,70.3
2022-09-29 12:00:00,off,on,off,20.0,heat,on,off,18.9,21.6,0.0061,fall,5.37,17.3,17.4,96.5,4.64,103.1,17.74,37.6
2022-09-29 14:00:00,off,off,off,18.0,heat,on,off,16.9,48.4,52.2,fall,9.18,21.3,26.42,142.0,9.92,50.3,39.57,89.9
2022-09-29 18:00:00,off,on,off,17.0,heat,on,off,15.4,37.5,0.0006,fall,4.46,21.9,23.38,139.6,4.32,46.1,33.96,51.6
2022-09-29 20:00:00,on,off,off,26.0,heat,on,on,20.9,15.4,0.0093,fall,3.06,38.8,56.53,185.5,15.5,296.2,15.69,107.9
2022-09-30 08:00:00,off,off,off,16.0,heat,on,off,16.8,54.7,47.9,fall,4.65,40.5,26.81,100.0,5.12,74.8,37.58,119.8
2022-09-30 12:00:00,off,off,off,17.0,heat,on,off,16.3,98.4,10.4,fall,7.6,43.8,15.53,97.2,7.49,90.7,14.03,67.3
2022-09-30 14:00:00,off,off,on,21.0,heat,off,off,22.3,10.1,28.7,fall,2.91,23.1,29.29,95.8,2.37,44.5,36.23,99.7
2022-09-30 18:00:00,off,off,on,18.0,heat,on,off,22.0,40.1,0.0078,fall,7.1,16.9,27.51,119.1,2.23,36.8,26.6,30.8
2022-09-30 20:00:00,on,off,off,18.0,heat,on,on,17.6,21.5,0.0056,fall,4.16,16.6,41.95,226.8,15.51,298.8,23.84,74.7
2022-10-01 08:00:00,off,on,off,16.0,heat,on,off,16.0,27.6,39.1,fall,2.43,33.3,27.93,122.3,7.67,56.7,35.8,137.8
2022-10-01 12:00:00,off,on,off,17.0,heat,off,off,15.6,30.9,0.0052,fall,6.26,43.4,26.83,138.5,7.09,100.5,38.77,81.6
2022-10-01 14:00:00,off,off,off,22.0,heat,on,off,21.9,78.2,69.5,fall,9.16,29.9,17.59,147.6,9.77,31.8,15.93,92.7
2022-10-01 18:00:00,off,on,on,20.0,heat,on,off,23.0,26.2,0.0087,fall,9.25,28.0,19.33,153.3,7.77,101.4,38.03,34.8
2022-10-01 20:00:00,on,on,off,21.0,heat,on,off,21.1,2.5,14.7,fall,2.51,29.0,53.19,350.4,14.14,221.4,13.25,178.8
2022-10-02 08:00:00,off,off,off,19.0,heat,on,off,18.3,11.9,29.7,fall,8.6,36.0,28.0,153.4,5.83,88.8,11.0,48.1
2022-10-02 12:00:00,off,off,off,19.0,heat,off,off,20.4,78.4,0.008,fall,5.75,26.5,18.66,146.2,3.96,56.5,36.93,128.8
2022-10-02 14:00:00,off,on,on,18.0,heat,off,off,22.7,67.8,50.8,fall,4.3,24.0,22.92,133.6,5.37,66.4,16.1,37.6
2022-10-02 18:00:00,off,on,on,26.0,cool,on,off,23.3,8.3,0.0086,fall,4.69,38.0,27.7,150.3,6.71,117.6,34.88,145.9
2022-10-02 20:00:00,on,off,off,19.0,heat,on,on,15.9,19.1,0.0002,fall,3.45,15.8,42.59,304.8,16.08,286.0,33.25,57.2
2022-10-03 08:00:00,off,on,off,20.0,heat,on,off,20.0,10.8,69.4,fall,4.06,17.8,22.93,113.3,3.96,53.5,28.98,83.7
2022-10-03 12:00:00,off,off,off,19.0,heat,off,off,20.1,47.9,0.0037,fall,7.08,24.7,19.0,135.4,2.92,100.9,29.47,152.2
2022-10-03 14:00:00,off,on,off,18.0,heat,off,off,19.9,63.7,99.1,fall,8.15,29.5,26.41,161.9,4.2,44.2,28.26,141.5
2022-10-03 18:00:00,off,on,off,19.0,heat,on,off,15.7,40.4,0.0076,fall,5.06,19.0,18.25,139.8,5.8,105.7,23.63,55.7
2022-10-03 20:00:00,on,on,on,21.0,cool,on,on,23.5,80.8,0.0065,fall,6.75,22.6,52.79,317.6,17.29,215.9,30.12,122.7
2022-10-04 08:00:00,off,off,off,24.0,heat,on,off,19.3,92.2,27.8,fall,2.74,28.1,29.93,127.6,7.98,45.9,18.94,173.1
2022-10-04 12:00:00,off,on,off,24.0,heat,off,off,19.8,60.2,0.0059,fall,9.73,28.1,23.14,146.0,6.7,88.3,14.97,55.7
2022-10-04 14:00:00,off,on,on,27.0,heat,on,off,22.7,93.4,60.8,fall,5.62,35.8,22.51,147.3,3.43,109.3,21.53,161.7
2022-10-04 18:00:00,off,off,off,21.0,heat,off,off,17.3,0.8,0.0073,fall,4.25,15.6,15.92,166.5,2.55,60.6,22.65,101.4
2022-10-04 20:00:00,on,off,off,18.0,heat,on,on,16.2,93.5,0.0073,fall,7.52,38.7,54.18,291.4,17.02,297.4,24.19,126.3
2022-10-05 08:00:00,off,off,off,22.0,heat,off,off,17.2,43.1,30.5,fall,3.99,39.2,25.42,143.8,7.7,58.7,36.3,37.1
2022-10-05 12:00:00,off,off,off,17.0,heat,on,off,21.0,15.4,0.0003,fall,4.87,18.7,25.29,122.7,8.07,45.7,37.57,133.1
2022-10-05 14:00:00,off,off,off,17.0,heat,off,off,17.4,79.3,60.3,fall,3.04,37.8,17.86,136.1,2.6,85.4,21.0,154.3
2022-10-05 18:00:00,off,on,off,16.0,heat,on,off,21.1,69.9,0.0042,fall,9.25,44.8,22.56,151.6,2.5,114.9,18.4,89.9
2022-10-05 20:00:00,on,off,off,21.0,heat,on,on,17.9,12.6,0.0024,fall,8.18,39.4,37.16,357.7,17.63,277.3,21.04,79.0
2022-10-06 08:00:00,off,on,on,18.0,heat,off,off,22.5,11.1,32.1,fall,2.66,20.0,25.6,176.6,9.28,31.2,34.24,117.8
2022-10-06 12:00:00,off,off,on,25.0,cool,off,off,24.0,88.2,0.0053,fall,8.98,43.2,17.47,120.0,3.77,95.9,26.64,90.4
2022-10-06 14:00:00,off,off,off,17.0,heat,on,off,17.4,26.9,40.4,fall,3.59,26.9,16.97,156.8,6.1,65.8,17.78,142.0
2022-10-06 18:00:00,off,off,off,23.0,heat,on,off,20.8,44.7,0.0014,fall,3.5,29.9,23.96,128.0,9.5,91.9,10.37,142.7
2022-10-06 20:00:00,on,off,off,20.0,heat,on,on,17.2,50.9,0.0029,fall,2.71,15.1,38.46,348.0,14.25,248.2,33.63,124.8
2022-10-07 08:00:00,off,on,on,25.0,heat,off,off,22.9,91.6,40.6,fall,9.19,30.8,24.75,126.9,3.71,69.5,38.85,58.7
2022-10-07 12:00:00,off,on,on,24.0,heat,off,off,22.3,61.3,0.0011,fall,4.69,24.3,27.87,133.3,2.57,81.3,38.46,33.3
2022-10-07 14:00:00,off,on,on,24.0,heat,on,off,22.9,53.5,22.0,fall,7.24,20.3,26.61,128.0,8.15,88.2,14.83,141.0
2022-10-07 18:00:00,off,off,off,25.0,heat,on,off,21.1,22.6,0.0068,fall,5.8,38.7,19.5,169.4,5.11,43.1,29.48,178.3
2022-10-07 20:00:00,on,on,off,16.0,heat,on,on,20.1,89.2,0.0007,fall,5.97,42.7,39.96,260.2,18.58,268.9,33.84,95.8
2022-10-08 08:00:00,off,on,off,17.0,heat,on,off,18.4,0.2,21.4,fall,4.56,42.3,15.51,104.4,8.32,61.9,29.14,89.2
2022-10-08 12:00:00,off,on,on,26.0,cool,off,off,23.9,7.7,0.0044,fall,9.12,16.3,24.58,129.8,7.44,103.0,26.15,113.6
2022-10-08 14:00:00,off,off,off,18.0,heat,off,off,20.8,45.3,68.1,fall,4.86,28.2,18.9,118.7,7.98,95.7,13.76,32.9
2022-10-08 18:00:00,off,on,on,27.0,heat,off,off,22.1,64.8,0.0095,fall,5.4,24.6,24.86,106.4,6.24,69.9,26.79,126.4
2022-10-08 20:00:00,on,off,off,18.0,heat,on,on,15.0,5.3,0.004,fall,7.5,18.9,56.68,352.9,13.9,223.3,36.27,142.3
2022-10-09 08:00:00,off,on,off,19.0,heat,off,off,19.2,23.8,94.9,fall,4.59,29.5,29.34,144.2,2.25,84.9,39.23,147.3
2022-10-09 12:00:00,off,off,off,16.0,heat,off,off,15.3,86.6,0.0081,fall,7.71,42.4,29.67,152.8,9.97,36.2,10.95,132.4
2022-10-09 14:00:00,off,on,off,22.0,heat,off,off,18.6,54.5,53.9,fall,9.36,29.2,18.52,114.5,5.92,68.9,25.57,37.3
2022-10-09 18:00:00,off,off,off,18.0,heat,off,off,16.5,52.0,0.0008,fall,7.68,32.0,26.18,133.4,3.01,66.2,14.53,114.3
2022-10-09 20:00:00,on,on,on,25.0,cool,on,on,23.5,5.0,0.0037,fall,9.87,35.0,35.83,255.2,14.84,183.3,13.64,168.5
2022-10-10 08:00:00,off,on,off,20.0,heat,off,off,18.6,6.9,44.1,fall,9.4,18.0,27.63,99.4,3.35,32.7,24.03,111.9
2022-10-10 12:00:00,off,on,off,23.0,heat,off,off,20.1,73.5,0.0038,fall,9.73,19.1,28.85,131.9,9.6,80.5,20.68,111.7
2022-10-10 14:00:00,off,off,off,19.0,heat,off,off,17.5,25.2,59.9,fall,4.49,36.8,25.8,93.5,5.9,110.3,30.15,71.8
2022-10-10 18:00:00,off,off,on,22.0,cool,off,off,23.2,38.0,0.0088,fall,9.14,31.3,22.53,179.7,5.09,39.6,31.88,165.2
2022-10-10 20:00:00,on,off,off,17.0,heat,on,on,21.4,11.1,0.0098,fall,9.46,40.5,44.0,231.5,12.84,185.9,20.72,138.5
2022-10-11 08:00:00,off,off,off,26.0,heat,off,off,21.9,95.2,90.9,fall,9.49,28.1,19.65,166.4,5.88,93.5,14.37,99.8
2022-10-11 12:00:00,off,off,off,21.0,heat,off,off,18.1,98.5,0.0063,fall,5.0,20.7,29.41,153.1,6.35,50.1,35.46,63.9
2022-10-11 14:00:00,off,on,off,18.0,heat,off,off,16.3,94.3,85.5,fall,6.28,31.3,20.15,127.5,7.66,97.7,33.76,35.2
2022-10-11 18:00:00,off,on,off,25.0,heat,on,off,20.5,44.7,0.0051,fall,2.76,40.5,20.8,136.3,3.87,41.3,15.49,117.3
2022-10-11 20:00:00,on,on,off,16.0,heat,on,on,16.9,35.3,0.0076,fall,3.97,28.4,54.27,289.0,15.02,246.0,23.85,123.3
2022-10-12 08:00:00,off,on,off,22.0,heat,on,off,19.8,54.5,27.0,fall,2.27,42.4,29.54,162.2,3.07,105.2,11.92,161.2
2022-10-12 12:00:00,off,off,off,18.0,heat,off,off,18.7,79.5,0.0088,fall,8.22,15.6,17.05,119.3,8.91,61.0,31.25,173.9
2022-10-12 14:00:00,off,on,on,18.0,heat,on,off,22.6,20.5,21.9,fall,7.16,42.9,29.82,120.1,8.78,91.2,13.93,137.5
2022-10-12 18:00:00,off,on,off,18.0,heat,on,off,18.8,85.2,0.0033,fall,8.47,31.4,18.8,168.0,8.52,109.0,21.59,78.8
2022-10-12 20:00:00,on,off,off,19.0,heat,on,on,17.8,8.7,0.0056,fall,3.83,30.4,57.36,214.6,13.82,224.4,30.35,144.8
2022-10-13 08:00:00,off,off,off,20.0,heat,on,off,17.0,16.1,21.2,fall,9.91,33.0,27.7,168.9,5.52,97.3,37.21,149.7
2022-10-13 12:00:00,off,off,off,24.0,heat,on,off,20.9,82.0,4.8,fall,7.5,19.2,29.5,114.3,9.14,77.0,32.75,109.6
2022-10-13 14:00:00,off,on,on,25.0,heat,on,off,22.7,77.8,71.4,fall,3.12,37.2,29.31,147.2,2.52,87.6,18.78,132.3
2022-10-13 18:00:00,off,off,on,27.0,heat,off,off,22.2,65.0,0.0053,fall,4.38,43.8,19.53,163.1,4.34,32.2,21.09,138.4
2022-10-13 20:00:00,on,on,off,17.0,heat,on,on,15.0,42.4,0.0076,fall,7.73,44.6,46.64,295.5,16.78,208.8,16.66,162.7
2022-10-14 08:00:00,off,on,off,21.0,heat,on,off,21.6,94.6,55.1,fall,3.6,41.0,16.55,114.4,6.57,38.6,39.2,168.7
2022-10-14 12:00:00,off,on,off,23.0,heat,on,off,21.2,69.7,0.0027,fall,5.85,23.4,29.22,112.4,5.59,80.5,31.66,179.4
2022-10-14 14:00:00,off,on,off,26.0,heat,on,off,21.8,8.3,92.4,fall,2.66,34.8,27.28,120.3,7.36,77.1,24.74,176.2
2022-10-14 18:00:00,off,on,off,19.0,heat,on,off,16.8,76.7,0.0026,fall,5.95,23.1,26.02,115.9,7.99,117.1,26.5,70.3
2022-10-14 20:00:00,on,on,on,22.0,heat,on,on,22.7,40.7,0.0076,fall,5.04,37.1,35.26,205.2,10.07,252.8,12.14,172.4
2022-10-15 08:00:00,off,on,off,21.0,heat,on,off,20.2,38.6,29.3,fall,8.43,37.6,18.53,177.3,7.37,47.4,39.74,32.2
2022-10-15 12:00:00,off,on,off,25.0,heat,off,off,20.7,3.7,0.0019,fall,6.47,24.6,23.79,161.9,3.24,79.0,23.91,106.6
2022-10-15 14:00:00,off,off,off,22.0,heat,on,off,16.8,18.2,40.1,fall,8.64,30.3,24.54,98.6,5.39,80.5,23.57,126.5
2022-10-15 18:00:00,off,off,off,24.0,heat,off,off,21.1,64.2,0.0082,fall,5.62,18.9,15.22,116.7,6.26,38.6,22.19,130.8
2022-10-15 20:00:00,on,on,off,21.0,heat,on,on,20.8,20.3,0.0041,fall,9.33,19.0,39.11,211.8,14.81,229.4,10.08,129.4
2022-10-16 08:00:00,off,off,off,23.0,heat,on,off,21.7,95.2,63.7,fall,3.78,16.2,27.16,111.0,8.09,76.4,36.49,167.8
2022-10-16 12:00:00,off,off,off,19.0,heat,on,off,21.3,41.7,0.0025,fall,6.17,43.3,17.6,112.0,7.55,119.6,34.71,57.0
2022-10-16 14:00:00,off,on,off,19.0,heat,on,off,15.0,72.7,93.2,fall,2.75,34.1,15.36,178.6,6.63,70.5,15.52,161.5
2022-10-16 18:00:00,off,off,on,26.0,cool,off,off,23.3,82.5,0.0074,fall,7.67,33.7,22.88,92.9,2.64,71.5,23.61,41.8
2022-10-16 20:00:00,on,off,off,22.0,heat,on,on,19.9,28.6,0.0022,fall,9.03,23.3,50.01,318.4,11.52,254.2,31.58,103.7
2022-10-17 08:00:00,off,on,off,21.0,heat,on,off,19.3,61.7,32.2,fall,2.48,18.4,16.01,127.1,6.46,107.7,38.27,172.8
2022-10-17 12:00:00,off,off,off,19.0,heat,off,off,15.2,55.3,0.0048,fall,9.72,25.4,15.51,134.3,3.58,49.4,13.09,87.1
2022-10-17 14:00:00,off,on,off,18.0,heat,off,off,15.6,60.7,74.6,fall,8.79,22.0,23.5,102.4,2.52,106.2,22.88,159.1
2022-10-17 18:00:00,off,off,off,19.0,heat,off,off,20.6,20.4,0.008,fall,4.44,38.4,21.29,178.2,5.34,88.8,27.06,118.1
2022-10-17 20:00:00,on,on,on,22.0,heat,on,on,23.0,6.3,0.0013,fall,8.62,24.2,51.7,225.4,16.29,284.3,30.67,176.5
2022-10-18 08:00:00,off,on,off,19.0,heat,off,off,16.4,13.5,39.9,fall,6.93,32.4,23.98,111.7,6.26,45.9,38.88,152.9
2022-10-18 12:00:00,off,on,off,21.0,heat,off,off,19.8,75.6,0.001,fall,7.85,36.2,27.85,93.4,6.88,87.2,11.29,118.8
2022-10-18 14:00:00,off,off,off,20.0,heat,on,off,16.6,57.6,77.6,fall,4.21,40.4,20.95,149.0,2.83,95.6,14.8,160.6
2022-10-18 18:00:00,off,off,on,24.0,heat,on,off,23.0,18.1,12.9,fall,9.89,20.9,17.5,104.3,8.22,92.4,24.21,55.8
2022-10-18 20:00:00,on,off,off,19.0,heat,on,on,19.5,34.0,0.0092,fall,6.65,24.4,47.87,241.1,19.97,196.6,26.31,172.5
2022-10-19 08:00:00,off,on,off,25.0,heat,off,off,20.3,80.4,20.8,fall,8.69,29.5,26.85,107.7,6.28,69.8,20.04,122.8
2022-10-19 12:00:00,off,off,off,21.0,heat,on,off,20.9,40.2,0.0007,fall,4.63,33.8,20.11,153.3,2.58,63.8,29.36,82.0
2022-10-19 14:00:00,off,off,on,24.0,heat,off,off,22.2,75.3,61.5,fall,3.8,29.1,27.01,106.0,8.3,37.1,16.81,68.4
2022-10-19 18:00:00,off,off,off,18.0,heat,on,off,17.1,44.5,0.0013,fall,6.29,27.3,18.61,162.1,5.5,116.7,31.28,166.6
2022-10-19 20:00:00,on,on,off,23.0,heat,on,on,20.9,63.9,0.0043,fall,8.21,44.9,37.75,358.2,11.4,188.1,33.27,175.4
2022-10-20 08:00:00,off,on,off,17.0,heat,on,off,15.4,13.8,85.4,fall,3.61,35.1,23.39,150.5,2.82,38.4,28.57,36.3
2022-10-20 12:00:00,off,off,on,24.0,heat,on,off,22.2,90.5,0.0022,fall,4.06,44.1,20.11,179.6,2.78,101.1,16.99,64.0
2022-10-20 14:00:00,off,on,on,24.0,cool,on,off,23.7,78.7,97.5,fall,7.0,24.5,16.66,110.6,9.04,107.2,31.11,110.1
2022-10-20 18:00:00,off,on,off,24.0,heat,off,off,20.4,73.2,0.0056,fall,7.91,32.0,18.58,126.5,2.53,82.4,26.12,84.0
2022-10-20 20:00:00,on,on,off,19.0,heat,on,on,15.4,15.9,0.0022,fall,5.29,18.1,44.93,317.7,16.09,208.2,26.51,136.8
2022-10-21 08:00:00,off,on,off,22.0,heat,on,off,19.2,34.0,96.9,fall,8.21,33.8,19.05,103.7,3.54,54.1,10.25,156.1
2022-10-21 12:00:00,off,on,off,22.0,heat,off,off,18.8,36.5,0.0005,fall,9.7,37.0,27.99,101.8,2.9,68.7,16.03,124.1
2022-10-21 14:00:00,off,off,off,23.0,heat,off,off,18.8,52.2,94.1,fall,3.08,16.5,20.51,94.3,2.16,71.3,20.1,61.2
2022-10-21 18:00:00,off,off,on,24.0,heat,off,off,22.3,95.6,0.0032,fall,9.44,15.5,26.46,90.9,2.53,93.7,28.53,76.3
2022-10-21 20:00:00,on,off,off,20.0,heat,on,on,16.6,15.5,0.0018,fall,6.94,28.7,38.4,292.4,17.05,229.3,38.87,54.7
2022-10-22 08:00:00,off,on,off,20.0,heat,on,off,17.5,52.5,87.2,fall,5.54,31.5,22.9,172.1,5.03,81.3,23.7,136.1
2022-10-22 12:00:00,off,off,off,19.0,heat,on,off,15.3,68.9,0.0003,fall,9.08,35.9,25.39,164.4,2.8,117.9,20.05,131.0
2022-10-22 14:00:00,off,off,off,21.0,heat,on,off,17.8,62.1,43.7,fall,4.43,25.0,26.14,148.3,7.35,54.6,30.18,112.5
2022-10-22 18:00:00,off,off,off,17.0,heat,off,off,17.9,27.4,0.0084,fall,5.9,41.2,23.7,114.9,6.76,44.8,24.18,177.5
2022-10-22 20:00:00,on,off,off,17.0,heat,on,on,15.2,17.0,0.0025,fall,5.27,19.0,48.88,288.2,12.86,300.0,22.54,46.4
2022-10-23 08:00:00,off,on,off,19.0,heat,on,off,15.4,7.4,99.2,fall,4.67,41.8,19.56,170.7,3.86,33.2,39.07,112.8
2022-10-23 12:00:00,off,off,off,21.0,heat,off,off,21.6,9.7,0.0006,fall,2.96,38.2,15.16,128.0,2.84,112.8,37.54,129.6
2022-10-23 14:00:00,off,on,off,21.0,heat,on,off,17.5,11.0,79.6,fall,5.32,40.6,22.02,98.7,4.15,57.4,10.3,73.8
2022-10-23 18:00:00,off,off,off,16.0,heat,on,off,19.8,55.4,0.0014,fall,4.77,16.1,28.23,173.5,4.64,75.4,18.1,139.9
